2,4,4,6,4,8,4,8,6,8,3,12,4,8,8,10,4,12,4,12,8,6,4,14,4,6,6,10,2,14,2,10,4,6,6,16,2,6,6,14,2,14,2,7,10,6,2,16,4,8,6,8,2,12,4,12,6,4,2,20,2,4,10,10,6,8,2,8,6,12,2,18,2,4,8,8,4,10,2,16,6,4,2,18,6,4,4,8,2,18,6,8,4,4,6,16,2,8,5,12,2,10,2,10,12,4,2,16,2,8,4,14,2,10,6,6,8,4,6,22,2,4,4,6,4,18,2,10,4,10,2,10,6,4,10,10,2,10,2,16,4,4,4,20,4,4,8,6,2,14,2,10,8,8,4,14,2,4,4,16,6,12,2,6,6,4,2,20,4,10,8,6,2,8,6,9,4,4,2,24,2,10,4,10,4,8,4,6,10,10,2,16,2,4,10,10,2,10,2,14,4,4,4,14,4,4,8,12,4,20,2,6,4,4,4,18,4,4,4,10,6,8,2,14,10,4,2,14,2,10,6,8,2,14,4,6,4,10,2,24,2,4,6,6,6,8,6,8,4,8,2,22,4,4,10,
6,8,9,10,12,12,12,12,12,16,12,15,12,16,18,14,12,16,12,20,18,14,10,16,16,14,13,18,10,22,10,14,16,14,22,18,10,14,16,22,10,22,8,16,20,12,8,17,14,20,14,16,8,16,20,20,14,12,8,26,8,12,20,14,18,18,6,14,12,26,6,18,6,10,21,14,18,18,6,22,12,10,6,24,18,8,10,16,4,24,16,12,10,8,16,16,4,16,16,22,4,16,4,16,28,8,4,17,4,22,10,20,4,16,14,12,16,8,16,26,10,8,10,12,14,24,4,12,8,20,2,20,14,6,18,14,2,14,2,28,8,6,14,18,12,6,17,10,2,24,2,14,14,20,12,20,2,6,8,20,12,14,2,10,24,6,2,24,8,20,14,8,2,12,22,16,8,4,2,26,2,18,8,12,12,12,14,8,18,18,2,15,2,4,22,16,2,18,2,22,6,4,12,16,12,4,12,16,14,30,2,8,6,4,10,16,12,4,6,24,14,10,2,18,20,4,2,16,2,16,22,12,2,18,10,8,6,18,2,24,2,10,9,8,20,10,14,12,6,16,2,24,12,4,20,
2,4,4,6,4,8,4,8,6,8,4,12,3,8,8,10,4,12,4,10,6,6,2,14,4,4,6,10,2,14,2,10,6,6,6,16,2,6,4,12,2,12,2,8,10,4,2,16,4,8,6,5,2,12,6,12,6,4,2,18,2,4,8,10,4,10,2,8,4,12,2,18,2,4,8,8,6,6,2,14,6,4,2,16,6,4,4,10,2,18,4,6,4,4,6,16,2,8,8,10,2,10,2,6,10,4,2,16,2,10,4,14,2,10,4,6,5,4,6,20,4,4,4,6,4,16,2,10,4,6,2,14,6,4,10,10,2,8,2,14,4,4,4,20,4,4,6,6,2,14,2,10,8,10,4,8,2,4,4,14,4,12,2,6,10,4,2,18,2,10,8,6,2,8,6,12,4,4,2,22,2,6,4,8,4,8,6,6,8,10,2,16,2,4,6,10,2,14,2,12,4,4,4,14,4,4,6,7,6,18,2,6,4,4,4,18,4,4,4,12,4,8,2,14,10,4,2,14,2,8,8,8,2,8,4,6,4,10,2,22,2,6,6,6,6,8,4,8,4,8,2,20,4,4,10,
4,6,8,8,8,12,6,10,12,12,8,16,8,9,16,12,8,18,6,14,10,10,6,18,10,10,14,10,6,22,6,12,14,10,10,22,4,8,12,16,4,14,4,12,20,8,4,20,4,14,12,12,4,20,12,11,10,8,4,26,4,8,12,12,12,18,4,12,10,14,4,24,4,6,18,10,8,16,4,18,14,6,4,16,12,6,10,14,4,28,8,10,10,6,10,20,4,6,18,16,4,16,4,14,16,6,4,24,4,16,8,12,4,14,10,10,16,6,8,28,8,6,8,10,10,17,4,12,6,14,2,20,6,4,20,12,2,12,2,14,6,4,10,24,8,4,6,6,2,22,2,10,14,10,8,18,2,4,6,16,6,18,2,6,20,4,2,16,6,14,12,6,2,12,10,14,6,4,2,30,2,10,6,10,6,12,10,6,12,12,2,18,2,4,18,6,2,22,2,16,6,4,6,18,6,4,12,14,8,20,2,6,6,4,6,24,6,4,6,16,10,10,2,11,20,4,2,16,2,12,12,10,2,20,6,6,6,10,2,28,2,8,12,6,6,10,8,10,6,12,2,18,8,4,18,
4,8,6,12,6,12,8,16,8,12,8,18,8,16,9,20,8,14,6,16,10,14,6,22,6,14,8,22,6,16,6,22,10,14,10,20,6,12,10,20,6,20,6,20,10,12,6,26,10,12,10,18,4,14,8,26,8,10,4,21,4,10,12,22,8,18,4,18,8,18,4,24,4,10,8,16,12,18,4,22,8,10,4,28,8,8,6,22,2,16,10,14,6,8,6,26,2,16,10,14,2,16,2,20,12,6,2,18,2,14,6,28,2,14,6,12,10,6,10,24,6,6,6,12,4,20,2,20,6,14,2,24,8,6,9,20,2,14,2,22,6,6,10,26,6,6,10,12,2,14,2,18,10,20,6,22,2,6,4,22,8,12,2,12,10,6,2,30,6,14,8,10,2,10,8,24,4,4,2,20,2,18,4,16,6,10,10,10,10,12,2,24,2,4,10,20,2,16,2,16,4,4,8,20,6,4,8,22,8,20,2,8,4,4,6,20,8,4,4,18,10,10,2,28,8,4,2,18,2,12,12,14,2,16,6,8,4,18,2,25,2,10,6,8,10,10,8,14,4,8,2,26,8,4,10,
5,6,10,7,10,12,10,8,15,12,10,14,10,12,20,9,8,16,8,12,18,10,8,14,13,10,18,12,8,22,8,8,16,8,16,17,6,8,16,12,6,20,6,10,26,8,6,14,11,14,14,10,6,18,16,12,14,8,6,22,6,8,24,7,14,16,4,8,12,18,4,16,4,6,22,8,14,16,4,12,17,6,4,20,12,6,12,10,4,26,14,8,12,6,12,12,4,12,20,13,4,14,4,10,28,6,4,18,4,16,10,12,4,14,12,8,20,6,12,20,9,6,10,8,12,24,4,6,8,14,2,16,10,4,26,8,2,12,2,16,8,4,12,15,10,4,16,6,2,22,2,8,16,14,10,16,2,4,8,10,10,16,2,6,24,4,2,18,7,12,16,6,2,12,16,10,8,4,2,24,2,14,8,8,8,12,10,6,24,12,2,10,2,4,22,11,2,18,2,12,6,4,10,14,8,4,14,10,10,28,2,6,6,4,8,16,10,4,6,14,10,10,2,10,25,4,2,14,2,12,20,8,2,18,8,6,6,12,2,18,2,8,14,6,14,10,10,8,6,12,2,22,10,4,20,
2,4,4,6,4,8,4,8,6,8,4,12,4,8,8,8,1,10,2,10,6,6,2,14,4,6,6,10,2,14,2,8,6,2,6,14,2,4,6,12,2,12,2,8,10,4,2,14,4,8,2,8,2,10,6,12,4,4,2,18,2,4,8,8,6,10,2,3,4,12,2,16,2,4,8,6,6,10,2,12,6,4,2,16,2,4,4,10,2,16,6,6,4,4,4,14,2,8,8,10,2,4,2,10,10,4,2,14,2,10,4,12,2,8,4,6,8,4,2,20,4,4,4,6,4,14,2,8,4,10,2,14,4,4,10,4,2,8,2,14,4,4,6,16,4,4,6,6,2,14,2,8,3,10,4,14,2,4,4,12,4,10,2,6,10,4,2,18,4,4,6,6,2,8,6,10,4,4,2,20,2,10,4,8,4,8,2,6,8,8,2,14,2,4,10,10,2,12,2,12,4,4,4,6,4,4,6,10,4,18,2,6,4,4,4,16,4,4,4,12,2,8,2,12,10,4,2,12,2,8,8,8,2,12,4,6,4,4,2,20,2,6,6,6,6,8,4,8,4,8,2,18,4,4,4,
6,9,8,12,12,12,12,15,10,18,12,16,12,18,14,16,10,13,10,22,14,16,10,18,16,16,10,22,8,20,8,17,12,14,20,16,8,14,12,26,8,20,6,18,14,12,6,18,12,21,10,18,6,12,18,24,10,10,6,24,6,10,14,16,18,16,6,16,10,28,6,17,6,10,16,16,18,16,6,26,8,10,6,24,16,8,8,20,4,18,16,14,8,8,14,18,4,17,12,24,4,14,4,20,20,8,4,14,4,24,8,24,4,14,14,12,12,8,14,26,10,8,8,12,14,18,4,15,6,22,2,18,12,6,12,16,2,12,2,30,6,6,14,16,10,6,12,10,2,20,2,16,10,22,10,18,2,6,6,24,12,9,2,10,16,6,2,24,8,20,10,8,2,10,20,18,6,4,2,20,2,20,6,14,10,10,12,8,12,18,2,16,2,4,16,18,2,14,2,25,6,4,10,16,10,4,10,18,12,26,2,8,6,4,8,14,10,4,6,24,12,10,2,22,14,4,2,16,2,16,16,12,2,14,8,8,6,18,2,24,2,11,6,8,16,10,12,12,6,16,2,20,12,4,14,
2,4,4,6,4,8,4,8,6,8,4,12,4,6,6,8,2,10,1,10,6,6,2,14,4,6,6,8,2,12,2,8,6,4,6,14,2,2,6,12,2,10,2,8,8,4,2,14,4,8,4,8,2,10,6,10,2,4,2,16,2,4,8,8,6,10,2,6,4,10,2,16,2,4,6,3,6,10,2,12,6,4,2,14,4,4,4,10,2,14,6,6,4,4,2,14,2,6,8,10,2,8,2,10,8,4,2,14,2,10,4,10,2,4,4,6,8,4,4,18,4,4,4,6,4,12,2,8,4,10,2,14,2,4,8,8,2,8,2,12,4,4,6,16,4,4,6,6,2,12,2,4,6,8,4,14,2,4,4,12,4,10,2,6,8,4,2,16,4,8,3,6,2,8,6,10,4,4,2,18,2,8,4,8,4,8,4,6,8,4,2,14,2,4,8,8,2,12,2,12,4,4,4,12,4,4,6,10,2,14,2,6,4,4,4,16,4,4,4,12,4,8,2,10,8,4,2,6,2,8,8,8,2,12,4,6,4,6,2,18,2,6,6,6,6,8,2,8,4,8,2,16,4,4,6,
6,8,12,10,9,16,12,12,18,12,12,20,10,14,16,12,10,22,10,13,22,14,10,22,10,12,20,16,8,20,8,12,20,12,14,26,8,12,18,14,8,26,8,16,21,12,8,22,14,12,18,14,6,24,12,18,16,10,6,22,6,10,28,12,10,22,4,12,14,16,4,26,4,8,14,12,16,20,4,13,18,8,4,28,10,8,12,16,4,24,14,12,12,8,10,20,4,14,24,12,4,20,4,14,22,6,4,26,4,14,12,16,4,18,10,10,22,6,14,22,10,6,12,10,7,30,4,10,10,12,2,24,12,4,20,12,2,16,2,16,10,4,12,24,8,4,20,8,2,16,2,12,20,16,8,22,2,4,8,12,12,20,2,8,18,4,2,28,6,12,18,8,2,14,12,14,8,4,2,25,2,14,8,12,8,14,12,8,26,12,2,18,2,4,16,14,2,24,2,12,6,4,10,20,8,4,16,12,12,24,2,6,6,4,8,24,10,4,6,14,10,12,2,14,16,4,2,18,2,12,24,10,2,22,8,6,6,14,2,20,2,10,14,6,13,12,10,10,6,8,2,30,12,4,16,
4,8,6,12,8,12,6,16,8,16,8,18,6,10,10,18,6,14,6,22,7,14,6,22,10,12,8,14,6,20,6,20,10,12,10,20,4,10,8,26,4,12,4,18,12,10,4,24,4,18,8,16,4,14,12,16,8,10,4,28,4,10,8,20,10,18,4,16,8,16,4,24,4,8,12,14,8,16,4,28,8,8,4,17,10,6,6,20,2,20,6,12,6,6,8,24,2,6,10,22,2,14,2,18,10,6,2,18,2,20,4,16,2,12,8,12,8,6,6,30,6,6,4,12,8,12,2,18,4,18,2,22,6,6,10,18,2,12,2,20,4,6,8,24,8,6,4,10,2,20,2,16,8,12,8,20,2,6,4,28,6,12,2,10,12,6,2,18,4,18,8,8,2,10,10,20,4,4,2,26,2,10,4,14,6,10,8,8,7,14,2,22,2,4,10,8,2,16,2,24,4,4,6,18,6,4,8,18,8,16,2,8,4,4,6,20,6,4,4,24,6,8,2,16,12,4,2,16,2,14,8,14,2,14,6,8,4,10,2,30,2,10,6,8,6,8,6,14,4,14,2,16,8,4,10,
4,6,8,8,8,12,8,10,12,12,6,14,6,10,14,10,6,16,6,14,14,7,6,16,8,8,12,12,4,20,4,10,8,8,12,18,4,8,10,16,4,18,4,8,18,8,4,16,8,12,10,10,4,16,8,14,10,6,4,22,4,6,18,10,10,10,4,10,10,16,4,20,4,6,14,10,8,14,4,16,12,6,4,20,10,6,8,9,4,24,10,10,8,6,10,16,4,10,10,14,4,14,4,12,20,6,4,18,4,10,8,14,4,14,10,8,14,6,10,24,4,6,8,8,8,22,4,10,6,12,2,10,8,4,16,10,2,12,2,16,6,4,6,18,6,4,12,6,2,18,2,10,12,8,6,14,2,4,6,14,8,14,2,6,10,4,2,20,4,12,12,6,2,10,10,8,6,4,2,24,2,10,6,10,6,10,6,6,16,12,2,14,2,4,14,10,2,11,2,14,6,4,6,14,6,4,12,10,6,24,2,6,6,4,6,18,6,4,6,10,6,10,2,12,16,4,2,14,2,12,10,8,2,16,6,6,6,10,2,22,2,4,10,6,10,10,6,8,6,10,2,22,6,4,14,
2,4,4,6,4,8,4,8,6,8,4,10,2,6,6,8,2,10,2,10,6,6,1,12,4,4,6,8,2,12,2,8,6,4,6,12,2,4,4,12,2,10,2,8,8,2,2,12,4,8,4,6,2,10,6,10,4,4,2,14,2,4,8,8,4,10,2,6,2,10,2,14,2,4,6,6,6,8,2,12,6,4,2,12,4,4,4,10,2,14,4,3,4,4,4,12,2,6,8,10,2,8,2,8,8,4,2,12,2,10,4,10,2,8,2,6,6,4,4,16,4,4,4,6,4,12,2,8,4,8,2,12,4,4,8,8,2,4,2,12,4,4,4,14,4,4,6,6,2,12,2,8,6,8,4,10,2,4,4,12,2,10,2,6,8,4,2,14,2,8,6,6,2,8,6,10,4,4,2,16,2,6,4,4,4,8,4,6,8,8,2,12,2,4,6,8,2,12,2,12,4,4,4,10,4,4,3,8,4,14,2,6,4,4,4,14,4,4,4,12,2,8,2,10,8,4,2,10,2,4,8,8,2,10,4,6,4,6,2,16,2,6,6,6,6,8,2,8,4,8,2,14,2,4,6,
8,10,12,12,16,15,16,14,16,20,14,16,14,18,22,14,14,18,14,22,22,16,12,17,20,16,16,20,12,26,12,14,18,14,26,18,10,14,18,22,10,24,8,16,24,12,8,16,16,22,16,16,8,17,22,20,16,12,8,26,8,12,24,12,20,20,6,14,14,28,6,18,6,10,24,14,20,20,6,20,14,10,6,24,20,8,12,16,4,26,18,12,12,8,18,15,4,16,18,22,4,16,4,16,30,8,4,16,4,24,10,18,4,16,16,12,18,8,18,24,10,8,10,12,16,24,4,10,8,22,2,18,16,6,20,14,2,14,2,28,8,6,14,16,14,6,18,10,2,25,2,14,16,20,14,18,2,6,8,18,14,14,2,10,24,6,2,22,8,20,16,8,2,12,24,14,8,4,2,24,2,18,8,12,12,12,14,8,20,18,2,12,2,4,22,16,2,18,2,20,6,4,14,14,12,4,14,14,14,30,2,8,6,4,10,15,14,4,6,22,14,10,2,16,22,4,2,14,2,16,22,12,2,18,10,8,6,16,2,20,2,10,10,8,20,10,14,12,6,16,2,22,12,4,20,
3,6,6,9,4,12,6,12,9,8,4,16,4,10,6,13,4,16,4,10,10,8,4,20,3,8,10,14,4,12,4,14,8,8,6,21,4,8,8,12,4,18,4,12,8,8,4,22,7,6,8,10,2,16,4,16,6,6,2,14,2,6,12,13,4,14,2,10,6,10,2,24,2,6,4,10,6,14,2,12,9,6,2,22,4,6,6,14,2,14,6,10,6,6,4,22,2,10,10,7,2,14,2,12,8,4,2,20,2,8,6,16,2,12,4,8,10,4,6,16,3,4,6,8,2,20,2,12,6,8,2,18,6,4,8,12,2,12,2,12,6,4,4,25,4,4,10,8,2,8,2,12,10,10,4,16,2,4,4,12,6,14,2,8,6,4,2,24,3,8,8,8,2,10,4,14,4,4,2,16,2,10,4,12,4,10,4,8,12,8,2,20,2,4,6,13,2,16,2,8,4,4,6,16,4,4,8,12,4,14,2,6,4,4,4,22,6,4,4,10,4,10,2,16,5,4,2,14,2,8,10,10,2,16,4,6,4,10,2,16,2,6,8,6,6,10,4,10,4,4,2,24,4,4,6,
4,6,8,8,8,12,8,10,12,10,6,14,4,10,14,10,6,16,6,12,12,8,4,16,8,5,12,12,4,18,4,10,10,8,12,18,4,8,6,14,4,16,4,10,18,6,4,16,8,10,10,6,4,16,10,14,10,6,4,20,4,6,16,10,6,14,4,10,8,14,4,20,4,6,14,10,10,8,4,14,12,6,4,18,10,6,8,12,4,22,6,8,8,6,10,16,4,10,14,12,4,14,4,7,18,6,4,18,4,12,8,14,4,14,8,8,8,6,10,22,6,6,8,8,8,20,4,10,6,6,2,14,8,4,16,10,2,10,2,14,6,4,4,18,6,4,10,6,2,16,2,10,12,10,6,8,2,4,6,12,6,14,2,6,14,4,2,18,2,10,12,6,2,10,10,10,6,4,2,22,2,6,6,8,6,10,6,6,14,10,2,14,2,4,8,10,2,16,2,12,6,4,6,14,6,4,10,6,6,20,2,6,6,4,6,18,6,4,6,12,4,10,2,12,16,4,2,14,2,8,12,8,2,9,6,6,6,10,2,20,2,6,10,6,10,10,4,8,6,8,2,20,4,4,14,
4,8,5,12,8,10,8,16,6,14,6,13,6,14,8,18,6,10,6,20,8,12,6,16,10,12,5,20,4,14,4,18,6,10,12,12,4,10,6,24,4,14,4,16,8,10,4,17,8,16,6,16,4,8,10,24,6,8,4,18,4,8,8,18,10,12,4,14,6,20,4,14,4,8,9,14,10,12,4,26,4,8,4,18,10,6,4,18,2,12,8,12,4,6,8,16,2,12,6,20,2,10,2,18,10,6,2,9,2,16,4,24,2,10,8,10,6,6,8,20,4,6,4,10,8,12,2,16,4,16,2,14,8,6,6,16,2,10,2,26,4,6,6,14,6,6,7,10,2,14,2,16,6,16,6,14,2,6,4,24,8,6,2,10,8,6,2,20,4,14,6,8,2,8,12,18,4,4,2,14,2,14,4,14,6,8,6,8,6,12,2,15,2,4,8,16,2,10,2,22,4,4,6,12,6,4,6,18,6,16,2,8,4,4,6,10,6,4,4,20,6,8,2,22,8,4,2,12,2,12,8,12,2,10,6,8,4,12,2,20,2,8,3,8,10,8,6,12,4,12,2,14,6,4,8,
